CustomerID,Recency,Frequency,Monetary,R_score,F_score,M_score,Segment
16763.0,184,2,49199.770000000004,1,3,2,At Risk
16764.0,3,18,1764165.88,5,5,5,Champions
16765.0,293,1,2350.11,1,2,1,Lost
16766.0,272,2,58983.36,1,3,2,At Risk
16767.0,30,11,563673.31,4,5,5,Champions
16768.0,47,5,144849.41,3,4,3,Potential Loyalist
16769.0,259,1,101010.84,1,2,3,Other
16770.0,57,6,399108.66,3,4,5,Potential Loyalist
16771.0,32,5,640571.73,3,4,5,Potential Loyalist
16773.0,56,1,58162.25,3,2,2,About To Sleep
16774.0,67,5,137981.06,3,4,3,Potential Loyalist
16775.0,9,11,434465.18,5,5,5,Champions
16776.0,59,1,216436.03,3,2,4,About To Sleep
16777.0,79,2,106175.73,2,3,3,At Risk
16778.0,73,2,47565.07,2,3,2,At Risk
16779.0,1,28,891757.77,5,5,5,Champions
16780.0,99,2,131977.19,2,3,3,At Risk
16781.0,364,2,34675.11,1,3,2,At Risk
16782.0,9,19,408036.54,5,5,5,Champions
16784.0,19,1,17557.02,4,2,1,Loyal Customers
16788.0,122,2,400186.44,2,3,5,At Risk
16789.0,7,1,19677.35,5,2,1,Loyal Customers
16790.0,3,8,237874.44,5,5,4,Champions
16791.0,28,8,874352.38,4,5,5,Champions
16792.0,281,2,37242.06,1,3,2,At Risk
16793.0,56,1,42267.74,3,2,2,About To Sleep
16794.0,0,12,815600.81,5,5,5,Champions
16795.0,364,1,159972.87,1,2,4,Other
16796.0,88,1,45348.4,2,2,2,About To Sleep
16800.0,10,1,460223.54,5,2,5,Loyal Customers
16801.0,162,5,286668.7,2,4,4,At Risk
16803.0,64,1,77320.23999999999,3,2,3,About To Sleep
16804.0,22,3,173842.25,4,3,4,Loyal Customers
16805.0,173,2,256372.51,2,3,4,At Risk
16806.0,102,4,230169.88,2,4,4,At Risk
16807.0,142,3,160384.73,2,3,4,At Risk
16808.0,98,2,57018.130000000005,2,3,2,At Risk
16809.0,22,6,376120.16000000003,4,4,5,Champions
16810.0,191,2,41657.630000000005,1,3,2,At Risk
16811.0,4,2,72003.29,5,3,2,Loyal Customers
16812.0,360,1,33704.72,1,2,2,Lost
16813.0,7,10,1089206.21,5,5,5,Champions
16814.0,13,22,857337.92,4,5,5,Champions
16816.0,102,4,62443.56,2,4,2,At Risk
16817.0,2,13,252632.43,5,5,4,Champions
16818.0,10,13,489888.32,5,5,5,Champions
16820.0,95,1,78850.79,2,2,3,About To Sleep
16823.0,226,1,97143.23,1,2,3,Other
16824.0,15,2,69572.04000000001,4,3,2,Loyal Customers
16825.0,38,2,88927.21,3,3,3,Potential Loyalist
16826.0,50,1,42648.27,3,2,2,About To Sleep
16828.0,92,2,22199.19,2,3,1,At Risk
16829.0,156,1,34862.48,2,2,2,About To Sleep
16830.0,38,1,84195.95,3,2,3,About To Sleep
16832.0,183,3,28819.440000000002,1,3,1,At Risk
16833.0,0,4,115229.78,5,4,3,Loyal Customers
16834.0,227,1,69805.16,1,2,2,Lost
16835.0,127,2,11972.88,2,3,1,At Risk
16836.0,39,2,28790.88,3,3,1,Potential Loyalist
16837.0,30,12,403210.89,4,5,5,Champions
16838.0,196,3,66393.82,1,3,2,At Risk
16839.0,8,39,744865.24,5,5,5,Champions
16841.0,36,7,335720.12,3,5,5,Potential Loyalist
16842.0,63,4,145861.19,3,4,3,Potential Loyalist
16843.0,42,17,952083.02,3,5,5,Potential Loyalist
16846.0,49,1,36208.11,3,2,2,About To Sleep
16847.0,42,1,51374.22,3,2,2,About To Sleep
16848.0,52,1,32784.99,3,2,1,About To Sleep
16849.0,186,1,23949.170000000002,1,2,1,Lost
16850.0,333,1,34282.64,1,2,2,Lost
16851.0,3,3,48872.63,5,3,2,Loyal Customers
16852.0,9,2,16686.64,5,3,1,Loyal Customers
16855.0,23,2,49877.9,4,3,2,Loyal Customers
16856.0,14,1,11279.09,4,2,1,Loyal Customers
16858.0,365,2,32744.12,1,3,1,At Risk
16859.0,105,5,183511.86,2,4,4,At Risk
16861.0,59,3,22920.730000000003,3,3,1,Potential Loyalist
16863.0,28,4,65046.740000000005,4,4,2,Loyal Customers
16866.0,140,3,26767.54,2,3,1,At Risk
16869.0,22,5,295044.58,4,4,4,Champions
16871.0,21,7,361711.61,4,5,5,Champions
16872.0,76,3,27244.78,2,3,1,At Risk
16873.0,4,10,655118.55,5,5,5,Champions
16875.0,63,9,311478.08,3,5,4,Potential Loyalist
16877.0,11,6,405297.28,4,4,5,Champions
16878.0,24,2,12096.319999999998,4,3,1,Loyal Customers
16880.0,30,7,466382.89,4,5,5,Champions
16881.0,66,1,60.32,3,2,1,About To Sleep
16882.0,66,3,106251.27,3,3,3,Potential Loyalist
16883.0,186,2,96578.94,1,3,3,At Risk
16884.0,37,2,81611.96,3,3,3,Potential Loyalist
16885.0,14,3,286160.45,4,3,4,Loyal Customers
16887.0,34,1,114802.70999999999,3,2,3,About To Sleep
16889.0,194,3,348562.65,1,3,5,At Risk
16891.0,1,5,506560.46,5,4,5,Champions
16892.0,0,7,270041.89,5,5,4,Champions
16893.0,366,1,136629.74,1,2,3,Other
16895.0,64,1,170542.52,3,2,4,About To Sleep
16897.0,298,3,138432.69,1,3,3,At Risk
16898.0,25,4,427605.19,4,4,5,Champions
16899.0,7,6,323279.51,5,4,5,Champions
16900.0,11,5,206804.43,4,4,4,Champions
16902.0,115,1,102785.31,2,2,3,About To Sleep
16903.0,28,1,162894.5,4,2,4,Loyal Customers
16904.0,3,16,1842647.62,5,5,5,Champions
16905.0,4,8,567978.02,5,5,5,Champions
16906.0,81,4,213624.08,2,4,4,At Risk
16907.0,28,5,376479.09,4,4,5,Champions
16909.0,63,2,38345.53,3,3,2,Potential Loyalist
16910.0,3,8,1451021.39,5,5,5,Champions
16912.0,22,14,264248.05,4,5,4,Champions
16913.0,289,1,12889.93,1,2,1,Lost
16914.0,35,1,126719.88,3,2,3,About To Sleep
16915.0,8,6,177026.18,5,4,4,Champions
16916.0,23,2,355538.27999999997,4,3,5,Loyal Customers
16917.0,276,1,12737.4,1,2,1,Lost
16918.0,49,7,338831.26,3,5,5,Potential Loyalist
16919.0,155,11,820353.04,2,5,5,At Risk
16921.0,60,1,178809.87,3,2,4,About To Sleep
16923.0,11,26,1803495.11,4,5,5,Champions
16924.0,20,4,242543.5,4,4,4,Champions
16926.0,370,1,34457.62,1,2,2,Lost
16927.0,115,3,17183.38,2,3,1,At Risk
16928.0,79,19,506440.28,2,5,5,At Risk
16929.0,3,7,183477.22,5,5,4,Champions
16930.0,25,3,140061.07,4,3,3,Loyal Customers
16931.0,4,21,2375451.49,5,5,5,Champions
16932.0,52,1,106735.01999999999,3,2,3,About To Sleep
16933.0,0,5,117459.04000000001,5,4,3,Loyal Customers
16934.0,54,2,151683.94,3,3,4,Potential Loyalist
16936.0,25,1,162111.17,4,2,4,Loyal Customers
16938.0,8,5,605343.31,5,4,5,Champions
16940.0,51,3,742861.73,3,3,5,Potential Loyalist
16942.0,12,10,686044.47,4,5,5,Champions
16943.0,211,3,76956.36,1,3,3,At Risk
16945.0,21,19,688644.02,4,5,5,Champions
16947.0,235,1,48135.93,1,2,2,Lost
16948.0,138,3,52329.09,2,3,2,At Risk
16949.0,3,7,162149.46,5,5,4,Champions
16950.0,56,3,111800.22,3,3,3,Potential Loyalist
16951.0,122,4,220486.81,2,4,4,At Risk
16952.0,108,2,39512.55,2,3,2,At Risk
16953.0,29,1,6271.200000000001,4,2,1,Loyal Customers
16954.0,0,9,151558.41999999998,5,5,4,Champions
16955.0,184,5,68805.82,1,4,2,At Risk
16956.0,8,2,46924.14,5,3,2,Loyal Customers
16957.0,238,2,44881.9,1,3,2,At Risk
16959.0,86,1,17484.37,2,2,1,About To Sleep
16960.0,38,3,271909.57,3,3,4,Potential Loyalist
16961.0,115,1,39802.33,2,2,2,About To Sleep
16963.0,186,1,19219.12,1,2,1,Lost
16965.0,226,1,74956.14,1,2,2,Lost
16966.0,7,10,65140.030000000006,5,5,2,Loyal Customers
16967.0,188,1,55241.99,1,2,2,Lost
16968.0,3,2,67538.43000000001,5,3,2,Loyal Customers
16969.0,38,3,89993.89,3,3,3,Potential Loyalist
16971.0,2,2,109598.56,5,3,3,Loyal Customers
16976.0,266,1,5696.66,1,2,1,Lost
16978.0,77,1,88392.55,2,2,3,About To Sleep
16979.0,3,8,228424.0,5,5,4,Champions
16980.0,254,2,236522.1,1,3,4,At Risk
16982.0,60,1,73939.92,3,2,2,About To Sleep
16983.0,12,8,407257.01,4,5,5,Champions
16984.0,77,5,981770.9,2,4,5,At Risk
16985.0,16,11,287147.44,4,5,4,Champions
16986.0,29,2,7102.38,4,3,1,Loyal Customers
16987.0,2,7,347767.37,5,5,5,Champions
16988.0,4,1,16634.809999999998,5,2,1,Loyal Customers
16989.0,6,6,30091.38,5,4,1,Loyal Customers
16990.0,218,1,898.9,1,2,1,Lost
16992.0,10,6,194577.16,5,4,4,Champions
16995.0,371,1,3401.6000000000004,1,2,1,Lost
16996.0,29,9,88116.13,4,5,3,Loyal Customers
16997.0,287,3,29706.73,1,3,1,At Risk
16998.0,149,6,15055.68,2,4,1,At Risk
16999.0,22,2,50980.86,4,3,2,Loyal Customers
17001.0,0,11,431538.17,5,5,5,Champions
17002.0,72,4,145010.12,2,4,3,At Risk
17004.0,45,2,143710.88,3,3,3,Potential Loyalist
17006.0,4,4,111550.55,5,4,3,Loyal Customers
17007.0,50,7,146821.65,3,5,3,Potential Loyalist
17010.0,16,2,24184.41,4,3,1,Loyal Customers
17011.0,29,1,29387.13,4,2,1,Loyal Customers
17014.0,7,4,161823.95,5,4,4,Champions
17015.0,28,3,583845.21,4,3,5,Loyal Customers
17017.0,2,27,691527.71,5,5,5,Champions
17018.0,40,2,33386.95,3,3,1,Potential Loyalist
17019.0,10,4,589801.36,5,4,5,Champions
17022.0,30,1,20129.63,4,2,1,Loyal Customers
17024.0,44,3,4379.549999999999,3,3,1,Potential Loyalist
17025.0,60,3,17490.92,3,3,1,Potential Loyalist
17026.0,184,2,5893.15,1,3,1,At Risk
17027.0,78,7,393806.28,2,5,5,At Risk
17029.0,110,2,5525.96,2,3,1,At Risk
17030.0,63,1,25184.78,3,2,1,About To Sleep
17031.0,11,2,60214.61,4,3,2,Loyal Customers
17033.0,85,3,60862.6,2,3,2,At Risk
17034.0,15,4,82237.92,4,4,3,Loyal Customers
17035.0,245,3,79939.85,1,3,3,At Risk
17037.0,77,2,212466.46,2,3,4,At Risk
17038.0,29,1,67437.54,4,2,2,Loyal Customers
17040.0,137,1,38661.34,2,2,2,About To Sleep
17041.0,26,4,206321.8,4,4,4,Champions
17042.0,2,5,267827.76,5,4,4,Champions
17043.0,31,4,262858.02,4,4,4,Champions
17044.0,8,3,33431.95,5,3,1,Loyal Customers
17045.0,112,3,53634.72,2,3,2,At Risk
17046.0,156,1,53621.66,2,2,2,About To Sleep
17047.0,84,3,178301.47,2,3,4,At Risk
17048.0,114,6,121838.79,2,4,3,At Risk
17049.0,2,11,752740.67,5,5,5,Champions
17050.0,95,6,809736.97,2,4,5,At Risk
17051.0,193,1,114301.5,1,2,3,Other
17052.0,27,1,259246.58000000002,4,2,4,Loyal Customers
17053.0,128,2,40016.82,2,3,2,At Risk
17054.0,27,6,197201.95,4,4,4,Champions
17058.0,81,3,185193.95,2,3,4,At Risk
17059.0,29,5,1207102.69,4,4,5,Champions
17060.0,265,1,9860.41,1,2,1,Lost
17061.0,73,12,275307.58,2,5,4,At Risk
17062.0,313,5,196341.43,1,4,4,At Risk
17063.0,8,11,190637.32,5,5,4,Champions
17064.0,58,3,140265.79,3,3,3,Potential Loyalist
17065.0,142,1,3225.6400000000003,2,2,1,About To Sleep
17068.0,11,22,750667.7,4,5,5,Champions
17069.0,27,13,398109.62,4,5,5,Champions
17070.0,113,1,135275.82,2,2,3,About To Sleep
17071.0,8,14,388841.83999999997,5,5,5,Champions
17073.0,17,4,452824.7,4,4,5,Champions
17075.0,17,5,177081.73,4,4,4,Champions
17076.0,35,3,83192.14,3,3,3,Potential Loyalist
17078.0,35,2,74354.68000000001,3,3,2,Potential Loyalist
17079.0,77,1,5012.78,2,2,1,About To Sleep
17080.0,21,3,28126.65,4,3,1,Loyal Customers
17081.0,24,2,185169.6,4,3,4,Loyal Customers
17082.0,32,2,213016.73,3,3,4,Potential Loyalist
17083.0,108,3,144506.8,2,3,3,At Risk
17084.0,34,2,450640.93,3,3,5,Potential Loyalist
17085.0,122,6,536472.11,2,4,5,At Risk
17086.0,6,6,225824.38999999998,5,4,4,Champions
17088.0,27,4,321356.33,4,4,5,Champions
17090.0,3,8,204127.47,5,5,4,Champions
17091.0,2,10,465568.33,5,5,5,Champions
17092.0,49,4,323385.61,3,4,5,Potential Loyalist
17094.0,317,2,31699.27,1,3,1,At Risk
17095.0,21,6,170960.75,4,4,4,Champions
17096.0,8,7,147691.96,5,5,3,Loyal Customers
17097.0,1,9,503275.83,5,5,5,Champions
17100.0,17,2,176492.87,4,3,4,Loyal Customers
17101.0,9,4,109345.23,5,4,3,Loyal Customers
17102.0,261,1,1321.02,1,2,1,Lost
17105.0,158,2,256575.39,2,3,4,At Risk
17107.0,32,7,1078006.66,3,5,5,Potential Loyalist
17109.0,28,8,293249.0,4,5,4,Champions
17110.0,164,1,20493.98,2,2,1,About To Sleep
17111.0,46,1,79125.19,3,2,3,About To Sleep
17114.0,5,10,338124.39,5,5,5,Champions
17115.0,7,5,110828.63,5,4,3,Loyal Customers
17117.0,287,1,20159.2,1,2,1,Lost
17118.0,317,1,15166.31,1,2,1,Lost
17119.0,2,3,108747.16,5,3,3,Loyal Customers
17120.0,232,1,47896.88,1,2,2,Lost
17122.0,118,1,7827.89,2,2,1,About To Sleep
17123.0,161,1,27336.510000000002,2,2,1,About To Sleep
17124.0,184,1,85656.13,1,2,3,Other
17125.0,49,1,111333.0,3,2,3,About To Sleep
17126.0,151,7,625943.5,2,5,5,At Risk
17128.0,334,1,24160.510000000002,1,2,1,Lost
17131.0,4,5,335573.45,5,4,5,Champions
17133.0,15,7,53430.86,4,5,2,Loyal Customers
17134.0,106,2,68102.64,2,3,2,At Risk
17135.0,15,7,158446.16,4,5,4,Champions
17138.0,275,1,52186.32,1,2,2,Lost
17139.0,15,15,1347445.05,4,5,5,Champions
17140.0,246,1,58308.82,1,2,2,Lost
17142.0,238,1,27031.41,1,2,1,Lost
17144.0,0,2,121801.39,5,3,3,Loyal Customers
17146.0,105,3,90632.51,2,3,3,At Risk
17147.0,22,6,228490.61,4,4,4,Champions
17148.0,51,1,26575.4,3,2,1,About To Sleep
17152.0,194,4,38953.05,1,4,2,At Risk
17153.0,23,1,33147.85,4,2,1,Loyal Customers
17154.0,74,1,64520.97,2,2,2,About To Sleep
17155.0,17,2,55651.3,4,3,2,Loyal Customers
17157.0,7,3,32295.33,5,3,1,Loyal Customers
17158.0,31,3,174235.24,4,3,4,Loyal Customers
17159.0,21,4,250235.71,4,4,4,Champions
17160.0,30,6,612540.19,4,4,5,Champions
17162.0,28,11,224290.79,4,5,4,Champions
17163.0,21,2,17512.58,4,3,1,Loyal Customers
17164.0,32,8,341867.92,3,5,5,Potential Loyalist
17165.0,283,1,31588.050000000003,1,2,1,Lost
17166.0,38,3,29770.02,3,3,1,Potential Loyalist
17169.0,49,4,145737.98,3,4,3,Potential Loyalist
17171.0,288,1,46287.7,1,2,2,Lost
17172.0,74,2,38464.18,2,3,2,At Risk
17173.0,4,9,261910.98,5,5,4,Champions
17174.0,217,1,11819.28,1,2,1,Lost
17175.0,43,5,135902.97,3,4,3,Potential Loyalist
17176.0,201,1,35597.31,1,2,2,Lost
17179.0,177,3,223381.5,2,3,4,At Risk
17180.0,55,6,342860.36,3,4,5,Potential Loyalist
17181.0,56,2,54449.2,3,3,2,Potential Loyalist
17183.0,7,8,158206.12,5,5,4,Champions
17186.0,46,2,4297.81,3,3,1,Potential Loyalist
17187.0,226,1,26301.030000000002,1,2,1,Lost
17188.0,10,9,256798.58,5,5,4,Champions
17189.0,105,2,143179.12,2,3,3,At Risk
17190.0,58,3,38528.68,3,3,2,Potential Loyalist
17191.0,27,7,611039.69,4,5,5,Champions
17193.0,35,9,85501.42,3,5,3,Potential Loyalist
17194.0,273,2,85668.8,1,3,3,At Risk
17197.0,29,1,89906.59999999999,4,2,3,Loyal Customers
17198.0,23,3,262780.83,4,3,4,Loyal Customers
17201.0,53,1,108999.65,3,2,3,About To Sleep
17203.0,35,6,368321.11,3,4,5,Potential Loyalist
17204.0,168,9,179855.36,2,5,4,At Risk
17205.0,53,1,20622.45,3,2,1,About To Sleep
17206.0,52,1,20899.5,3,2,1,About To Sleep
17211.0,26,9,485030.75,4,5,5,Champions
17212.0,252,1,10617.189999999999,1,2,1,Lost
17213.0,39,11,403202.96,3,5,5,Potential Loyalist
17214.0,59,7,251655.91999999998,3,5,4,Potential Loyalist
17217.0,233,1,27295.92,1,2,1,Lost
17218.0,3,10,801505.2,5,5,5,Champions
17219.0,31,1,76313.63,4,2,3,Loyal Customers
17220.0,23,14,1247115.31,4,5,5,Champions
17221.0,6,2,177085.65,5,3,4,Loyal Customers
17222.0,64,1,78393.46,3,2,3,About To Sleep
17223.0,309,2,127537.22,1,3,3,At Risk
17226.0,308,1,58506.49,1,2,2,Lost
17227.0,18,6,132500.24,4,4,3,Loyal Customers
17228.0,15,8,568955.9299999999,4,5,5,Champions
17229.0,95,2,111435.7,2,3,3,At Risk
17230.0,263,11,187951.9,1,5,4,At Risk
17231.0,11,14,1335243.7,4,5,5,Champions
17232.0,2,2,96101.13,5,3,3,Loyal Customers
17233.0,34,1,65742.56999999999,3,2,2,About To Sleep
17234.0,182,1,34998.42,1,2,2,Lost
17235.0,24,2,72761.85,4,3,2,Loyal Customers
17236.0,12,6,312023.73,4,4,4,Champions
17237.0,10,2,38072.01,5,3,2,Loyal Customers
17238.0,2,17,1399244.1300000001,5,5,5,Champions
17239.0,312,2,38342.97,1,3,2,At Risk
17242.0,107,2,115884.7,2,3,3,At Risk
17243.0,0,30,1024568.3,5,5,5,Champions
17244.0,52,1,81429.05,3,2,3,About To Sleep
17245.0,204,1,20187.750000000004,1,2,1,Lost
17247.0,14,1,130872.46,4,2,3,Loyal Customers
17248.0,119,1,145961.38,2,2,3,About To Sleep
17250.0,3,2,145232.8,5,3,3,Loyal Customers
17251.0,362,1,105192.48,1,2,3,Other
17252.0,116,2,249948.6,2,3,4,At Risk
17253.0,17,1,53830.41,4,2,2,Loyal Customers
17254.0,4,2,275037.02,5,3,4,Loyal Customers
17255.0,40,2,181819.39,3,3,4,Potential Loyalist
17256.0,106,2,32624.45,2,3,1,At Risk
17259.0,147,2,331423.02,2,3,5,At Risk
17262.0,51,5,22281.97,3,4,1,Potential Loyalist
17263.0,207,1,56603.0,1,2,2,Lost
17265.0,138,2,332857.18,2,3,5,At Risk
17266.0,1,3,185225.56,5,3,4,Loyal Customers
17267.0,126,2,106597.56999999999,2,3,3,At Risk
17268.0,107,4,12549.39,2,4,1,At Risk
17272.0,41,5,285607.39,3,4,4,Potential Loyalist
17274.0,34,1,68701.52,3,2,2,About To Sleep
17277.0,227,2,152230.92,1,3,4,At Risk
17278.0,240,1,34492.85,1,2,2,Lost
17279.0,57,1,14302.130000000001,3,2,1,About To Sleep
17282.0,129,3,233887.16999999998,2,3,4,At Risk
17284.0,59,7,722482.47,3,5,5,Potential Loyalist
17286.0,21,1,143193.23,4,2,3,Loyal Customers
17287.0,25,7,290657.91,4,5,4,Champions
17288.0,8,7,336005.11,5,5,5,Champions
17289.0,31,4,274831.13,4,4,4,Champions
17290.0,3,2,257842.91,5,3,4,Loyal Customers
17291.0,307,1,703.4399999999999,1,2,1,Lost
17293.0,7,9,324962.39,5,5,5,Champions
17295.0,28,3,162900.56,4,3,4,Loyal Customers
17297.0,16,1,126158.04,4,2,3,Loyal Customers
17298.0,100,2,81599.28,2,3,3,At Risk
17299.0,11,4,163854.91,4,4,4,Champions
17301.0,20,1,170000.28,4,2,4,Loyal Customers
17302.0,14,6,213766.09,4,4,4,Champions
17303.0,360,1,121190.53,1,2,3,Other
17306.0,10,21,168548.13999999998,5,5,4,Champions
17307.0,364,1,1128.46,1,2,1,Lost
17309.0,94,1,19783.989999999998,2,2,1,About To Sleep
17311.0,77,2,149195.08,2,3,3,At Risk
17312.0,138,3,31127.18,2,3,1,At Risk
17313.0,17,2,75302.79,4,3,2,Loyal Customers
17314.0,24,11,405246.25,4,5,5,Champions
17315.0,0,43,1167595.2,5,5,5,Champions
17317.0,45,5,26844.08,3,4,1,Potential Loyalist
17320.0,99,3,170103.89,2,3,4,At Risk
17321.0,7,2,242032.5,5,3,4,Loyal Customers
17323.0,14,9,565739.62,4,5,5,Champions
17324.0,17,4,118759.47,4,4,3,Loyal Customers
17325.0,279,1,15116.27,1,2,1,Lost
17329.0,13,2,87236.09999999999,4,3,3,Loyal Customers
17330.0,22,2,9782.869999999999,4,3,1,Loyal Customers
17331.0,123,1,3591.87,2,2,1,About To Sleep
17333.0,85,1,81992.49,2,2,3,About To Sleep
17334.0,300,3,37001.66,1,3,2,At Risk
17337.0,150,7,1363185.49,2,5,5,At Risk
17338.0,16,10,1940875.14,4,5,5,Champions
17339.0,93,2,29584.83,2,3,1,At Risk
17340.0,8,16,1135029.94,5,5,5,Champions
17341.0,156,3,409315.58,2,3,5,At Risk
17343.0,354,1,23684.48,1,2,1,Lost
17344.0,45,1,53359.89,3,2,2,About To Sleep
17345.0,14,4,210779.21,4,4,4,Champions
17346.0,3,16,1271153.16,5,5,5,Champions
17347.0,85,1,66.3,2,2,1,About To Sleep
17348.0,14,5,591181.41,4,4,5,Champions
17349.0,178,1,19130.97,1,2,1,Lost
17350.0,7,5,189312.68,5,4,4,Champions
17351.0,35,3,74979.92,3,3,2,Potential Loyalist
17353.0,128,2,19675.77,2,3,1,At Risk
17354.0,50,1,38467.04,3,2,2,About To Sleep
17356.0,311,1,52428.92,1,2,2,Lost
17357.0,23,2,83214.70999999999,4,3,3,Loyal Customers
17358.0,302,2,127208.52,1,3,3,At Risk
17359.0,10,1,31980.79,5,2,1,Loyal Customers
17360.0,16,3,327937.58,4,3,5,Loyal Customers
17361.0,48,3,71268.29,3,3,2,Potential Loyalist
17362.0,238,2,98495.77,1,3,3,At Risk
17364.0,0,12,1111391.6,5,5,5,Champions
17365.0,12,8,1139954.57,4,5,5,Champions
17367.0,237,1,69244.46,1,2,2,Lost
17368.0,22,9,329908.76,4,5,5,Champions
17370.0,72,4,81134.32,2,4,3,At Risk
17371.0,16,3,237793.22,4,3,4,Loyal Customers
17372.0,40,8,639586.76,3,5,5,Potential Loyalist
17373.0,39,4,121425.41,3,4,3,Potential Loyalist
17374.0,218,2,62737.71,1,3,2,At Risk
17375.0,189,4,172241.68,1,4,4,At Risk
17376.0,70,2,69296.46,3,3,2,Potential Loyalist
17377.0,23,21,1064099.37,4,5,5,Champions
17379.0,10,1,211171.63,5,2,4,Loyal Customers
17381.0,8,30,295544.94,5,5,4,Champions
17382.0,64,1,3005.1,3,2,1,About To Sleep
17383.0,3,1,118225.18,5,2,3,Loyal Customers
17384.0,18,2,38770.369999999995,4,3,2,Loyal Customers
17385.0,14,1,114080.3,4,2,3,Loyal Customers
17386.0,7,6,73919.28,5,4,2,Loyal Customers
17387.0,19,2,201609.59,4,3,4,Loyal Customers
17388.0,77,4,52867.92,2,4,2,At Risk
17389.0,0,43,676400.36,5,5,5,Champions
17391.0,163,2,4815.84,2,3,1,At Risk
17392.0,306,2,173515.02,1,3,4,At Risk
17394.0,218,1,11644.849999999999,1,2,1,Lost
17396.0,38,8,68990.59,3,5,2,Potential Loyalist
17397.0,21,2,255883.43,4,3,4,Loyal Customers
17398.0,114,3,101840.18000000001,2,3,3,At Risk
17400.0,125,5,515788.18,2,4,5,At Risk
17402.0,4,13,145697.35,5,5,3,Loyal Customers
17403.0,35,1,75749.23,3,2,3,About To Sleep
17404.0,3,18,536185.55,5,5,5,Champions
17405.0,0,5,231937.16,5,4,4,Champions
17406.0,329,5,284595.33,1,4,4,At Risk
17408.0,162,1,9387.34,2,2,1,About To Sleep
17409.0,184,2,20582.66,1,3,1,At Risk
17410.0,15,5,169262.58,4,4,4,Champions
17411.0,11,4,124945.47,4,4,3,Loyal Customers
17412.0,2,7,167037.6,5,5,4,Champions
17414.0,43,2,15203.49,3,3,1,Potential Loyalist
17415.0,79,1,27472.48,2,2,1,About To Sleep
17416.0,29,9,752543.38,4,5,5,Champions
17418.0,41,2,60624.46,3,3,2,Potential Loyalist
17419.0,10,14,494757.02999999997,5,5,5,Champions
17420.0,49,3,89444.6,3,3,3,Potential Loyalist
17422.0,15,10,347920.69,4,5,5,Champions
17423.0,44,4,60134.65,3,4,2,Potential Loyalist
17425.0,18,2,74718.52,4,3,2,Loyal Customers
17426.0,3,7,642019.26,5,5,5,Champions
17427.0,71,1,7951.08,2,2,1,About To Sleep
17428.0,0,33,869551.35,5,5,5,Champions
17429.0,120,4,97558.82,2,4,3,At Risk
17430.0,32,2,27456.510000000002,3,3,1,Potential Loyalist
17431.0,312,1,103793.85,1,2,3,Other
17432.0,17,2,134995.01,4,3,3,Loyal Customers
17433.0,87,1,135159.7,2,2,3,About To Sleep
17434.0,1,9,359179.52999999997,5,5,5,Champions
17436.0,1,2,32991.94,5,3,1,Loyal Customers
17438.0,246,2,48327.41,1,3,2,At Risk
17440.0,147,5,22359.91,2,4,1,At Risk
17442.0,28,10,394145.79,4,5,5,Champions
17443.0,219,1,2615.22,1,2,1,Lost
17444.0,147,3,324412.91,2,3,5,At Risk
17446.0,176,2,9706.550000000001,2,3,1,At Risk
17447.0,39,2,95223.85,3,3,3,Potential Loyalist
17448.0,144,1,6378.24,2,2,1,About To Sleep
17449.0,1,8,699852.32,5,5,5,Champions
17450.0,7,55,1004926.3,5,5,5,Champions
17451.0,0,10,285359.26,5,5,4,Champions
17453.0,17,2,40225.32,4,3,2,Loyal Customers
17454.0,191,4,177156.26,1,4,4,At Risk
17455.0,203,1,20724.85,1,2,1,Lost
17456.0,364,1,41681.51,1,2,2,Lost
17457.0,126,5,46392.09,2,4,2,At Risk
17458.0,14,1,142636.84,4,2,3,Loyal Customers
17459.0,42,2,296149.1,3,3,4,Potential Loyalist
17460.0,78,8,120294.73,2,5,3,At Risk
17461.0,22,3,319008.63,4,3,5,Loyal Customers
17462.0,50,3,82586.67,3,3,3,Potential Loyalist
17463.0,15,6,533952.44,4,4,5,Champions
17464.0,157,1,17302.98,2,2,1,About To Sleep
17466.0,9,2,102867.8,5,3,3,Loyal Customers
17468.0,9,2,20184.21,5,3,1,Loyal Customers
17469.0,15,6,196506.54,4,4,4,Champions
17470.0,44,5,182510.69999999998,3,4,4,Potential Loyalist
17472.0,190,3,424737.12,1,3,5,At Risk
17475.0,78,1,55597.29,2,2,2,About To Sleep
17480.0,73,2,98955.84,2,3,3,At Risk
17481.0,3,5,224097.49,5,4,4,Champions
17483.0,64,3,50396.67,3,3,2,Potential Loyalist
17486.0,260,1,59962.86,1,2,2,Lost
17489.0,58,2,82951.21,3,3,3,Potential Loyalist
17490.0,0,11,268742.16000000003,5,5,4,Champions
17491.0,0,11,290186.78,5,5,4,Champions
17492.0,247,1,22621.899999999998,1,2,1,Lost
17495.0,7,2,52760.32,5,3,2,Loyal Customers
17496.0,358,1,33729.4,1,2,2,Lost
17498.0,75,1,48214.79,2,2,2,About To Sleep
17499.0,289,1,97095.61,1,2,3,Other
17500.0,16,3,15231.43,4,3,1,Loyal Customers
17501.0,220,2,48891.36,1,3,2,At Risk
17502.0,8,4,60087.07,5,4,2,Loyal Customers
17503.0,2,2,125194.21,5,3,3,Loyal Customers
17504.0,205,10,343555.87,1,5,5,At Risk
